#	Isochrone	Z = 0.00800		Age = 	6.310e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.80	6.64444160	6.5631	4.1988	3.5943	0.3796	-5.727	-1.363	-3.141	-4.674	-5.502	-6.261	-7.312	-8.146	-8.276	-0.05745757
	7.80	6.64518070	6.5622	4.2435	3.5901	0.3180	-5.839	-1.409	-3.202	-4.741	-5.584	-6.375	-7.432	-8.280	-8.415	-0.05744895
	7.80	6.64586067	6.5612	4.2888	3.5861	0.2565	-5.952	-1.461	-3.268	-4.813	-5.668	-6.490	-7.553	-8.415	-8.554	-0.05744101
	7.80	6.64628887	6.5604	4.2941	3.5867	0.2534	-5.965	-1.482	-3.288	-4.832	-5.686	-6.503	-7.565	-8.425	-8.564	-0.05743601
#	Isochrone	Z = 0.00800		Age = 	7.079e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.85	0.15000001	0.1500	-2.4524	3.5402	5.1734	10.901	15.293	14.091	12.562	11.509	10.343	9.108	8.369	8.163	-9.59274740
	7.85	0.20000000	0.2000	-2.1754	3.5616	5.1068	10.208	14.228	13.014	11.548	10.571	9.551	8.524	7.716	7.498	-6.50542581
	7.85	0.25000000	0.2500	-1.9866	3.5732	5.0614	9.737	13.545	12.321	10.892	9.959	9.022	8.114	7.267	7.035	-4.81334753
	7.85	0.30000001	0.3000	-1.8365	3.5824	5.0273	9.361	13.026	11.828	10.440	9.536	8.672	7.771	6.974	6.761	-3.76315853
	7.85	0.34999999	0.3500	-1.7105	3.5902	4.9994	9.046	12.594	11.418	10.066	9.187	8.383	7.481	6.734	6.538	-3.05614800
	7.85	0.40000001	0.4000	-1.5646	3.5972	4.9395	8.681	12.148	10.985	9.657	8.796	8.042	7.131	6.418	6.240	-2.55202682
	7.85	0.44999999	0.4500	-1.4446	3.6061	4.9063	8.382	11.731	10.589	9.297	8.462	7.754	6.851	6.159	6.002	-2.17685426
	7.85	0.50000000	0.5000	-1.3136	3.6168	4.8638	8.054	11.242	10.134	8.891	8.093	7.418	6.548	5.848	5.717	-1.88823797
	7.85	0.60000002	0.6000	-1.0431	3.6410	4.7694	7.378	10.157	9.156	8.034	7.323	6.724	5.924	5.244	5.151	-1.47625717
	7.85	0.69999999	0.7000	-0.7618	3.6740	4.6869	6.675	8.809	8.062	7.098	6.510	6.002	5.306	4.717	4.645	-1.19890256
	7.85	0.80000001	0.8000	-0.4835	3.7181	4.6430	5.979	7.329	6.974	6.177	5.712	5.296	4.752	4.303	4.252	-1.00113983
	7.85	0.89999998	0.9000	-0.2353	3.7544	4.5912	5.358	6.217	6.121	5.460	5.071	4.712	4.282	3.922	3.882	-0.85396262
	7.85	1.00000000	1.0000	-0.0171	3.7801	4.5214	4.813	5.407	5.443	4.881	4.544	4.217	3.862	3.566	3.526	-0.74074074
	7.85	1.10000002	1.1000	0.1976	3.8047	4.4467	4.276	4.697	4.794	4.320	4.026	3.742	3.442	3.198	3.159	-0.65130752
	7.85	1.20000005	1.2000	0.3815	3.8265	4.3876	3.816	4.132	4.251	3.846	3.591	3.340	3.093	2.891	2.860	-0.57912395
	7.85	1.29999995	1.3000	0.5461	3.8498	4.3509	3.405	3.646	3.767	3.426	3.213	3.000	2.805	2.647	2.620	-0.51980772
	7.85	1.39999998	1.4000	0.6910	3.8785	4.3532	3.043	3.230	3.306	3.046	2.888	2.730	2.588	2.481	2.464	-0.47031994
	7.85	1.50000000	1.4999	0.8254	3.9079	4.3662	2.707	2.909	2.889	2.711	2.624	2.527	2.435	2.372	2.362	-0.42849231
	7.85	1.60000002	1.5999	0.9454	3.9345	4.3806	2.406	2.593	2.555	2.447	2.408	2.350	2.303	2.272	2.267	-0.39273920
	7.85	1.70000005	1.6999	1.0575	3.9577	4.3878	2.126	2.309	2.283	2.227	2.220	2.190	2.173	2.166	2.165	-0.36187632
	7.85	1.79999995	1.7999	1.1568	3.9773	4.3916	1.878	2.057	2.068	2.046	2.055	2.047	2.055	2.055	2.055	-0.33500274
	7.85	1.85000002	1.8499	1.2143	3.9872	4.3856	1.734	1.915	1.952	1.946	1.963	1.963	1.983	1.990	1.992	-0.32283781
